name_key,full_name,birth_date,espn_id
robensontherezie,Robenson Therezie,1991-08-05,2574553.0
robertmartin,Robert Martin,1995-09-04,3127374.0
robertthomas,Robert Thomas,1991-02-18,5273.0
robertsondaniel,Robertson Daniel,1991-10-01,3053794.0
rocthomas,Roc Thomas,1995-09-02,3121583.0
rodstreater,Rod Streater,1988-02-09,15391.0
rodtaylor,Rod Taylor,1994-10-26,
rogerlewis,Roger Lewis,1993-11-27,3125745.0
ronparker,Ron Parker,1987-08-17,14297.0
ronaldmartin,Ronald Martin,1993-02-26,
ronaldzamort,Ronald Zamort,1991-11-10,
roubbensjoseph,Roubbens Joseph,1994-12-21,
rubenholcomb,Ruben Holcomb,1994-11-25,
russellhansbrough,Russell Hansbrough,1993-11-19,2971435.0
ryandelaire,Ryan Delaire,1992-01-17,2519069.0
ryanhewitt,Ryan Hewitt,1991-01-24,17169.0
ryanmalleck,Ryan Malleck,1993-07-22,
ryanschraeder,Ryan Schraeder,1988-05-04,
ryanyurachek,Ryan Yurachek,1996-08-27,
sambradford,Sam Bradford,1987-11-08,13197.0
samshields,Sam Shields,1987-12-08,13769.0
sammiecoates,Sammie Coates,1993-03-31,2574549.0
sebastianjanikowski,Sebastian Janikowski,1978-03-02,2148.0
sergiobailey,Sergio Bailey,1994-08-21,
shamarkothomas,Shamarko Thomas,1991-02-23,15992.0
shanesmith,Shane Smith,1993-08-21,
shanewynn,Shane Wynn,1992-11-15,2578322.0
shareecewright,Shareece Wright,1987-04-08,14010.0
shawnlauvao,Shawn Lauvao,1987-10-26,
shayfields,Shay Fields,1996-06-22,
simmiecobbs,Simmie Cobbs,1995-08-25,3128251.0
stacycoley,Stacy Coley,1994-05-13,3051923.0
stanleyjeanbaptiste,Stanley Jean-Baptiste,1990-04-12,16774.0
stepdurham,Step Durham,1995-06-10,
stevanridley,Stevan Ridley,1989-01-27,14028.0
stevendunbar,Steven Dunbar,1995-12-19,
stevenmoore,Steven Moore,1993-09-28,
stevenrichardson,Steven Richardson,1996-02-28,
stevietuikolovatu,Stevie Tu'ikolovatu,1991-06-28,3052515.0
suacravens,Su'a Cravens,1995-07-07,3043215.0
tjlang,T.J. Lang,1987-09-20,
tjmcdonald,T.J. McDonald,1991-01-26,15852.0
tannerlee,Tanner Lee,1995-02-14,3041097.0
tannermcevoy,Tanner McEvoy,1993-01-26,2577684.0
tarvarusmcfadden,Tarvarus McFadden,1997-01-28,3921563.0
tavarresking,Tavarres King,1990-07-14,15911.0
taylorhearn,Taylor Hearn,1996-01-11,
tejankoroma,Tejan Koroma,1996-04-27,
telvinsmith,Telvin Smith,1991-04-11,16891.0
teoredding,Teo Redding,1994-12-08,3045763.0
terencegarvin,Terence Garvin,1991-01-01,16457.0
terrancewilliams,Terrance Williams,1989-09-18,15878.0
terrellsinkfield,Terrell Sinkfield,1990-12-10,16414.0
terrellepryor,Terrelle Pryor,1989-06-20,14851.0
tevinmitchel,Tevin Mitchel,1992-08-03,2574530.0
tevonmutcherson,Tevon Mutcherson,1992-07-27,
thomasduarte,Thomas Duarte,1995-03-30,3047558.0
thomasrawls,Thomas Rawls,1993-08-03,2576237.0
thurstonarmbrister,Thurston Armbrister,1992-12-25,2579598.0
timsemisch,Tim Semisch,1991-09-18,
tobyweathersby,Toby Weathersby,1996-09-19,
tomjohnson,Tom Johnson,1984-08-30,10001.0
tomsavage,Tom Savage,1990-04-26,16943.0
tonylippett,Tony Lippett,1992-07-02,2515418.0
torreysmith,Torrey Smith,1989-01-26,14032.0
travariscadet,Travaris Cadet,1989-02-01,15457.0
travindural,Travin Dural,1993-11-19,2976557.0
travisrudolph,Travis Rudolph,1995-09-15,3122935.0
travisswanson,Travis Swanson,1991-01-30,
tremadden,Tre Madden,1993-08-16,2577245.0
tresullivan,Tre Sullivan,1993-12-21,3957450.0
trestondecoud,Treston Decoud,1993-08-01,2985844.0
trevorbates,Trevor Bates,1993-08-28,2585785.0
treygriffey,Trey Griffey,1994-01-19,2971233.0
treyjohnson,Trey Johnson,1994-09-27,
tylercatalina,Tyler Catalina,1993-01-24,
tylerpatmon,Tyler Patmon,1991-01-26,17450.0
tyreerobinson,Tyree Robinson,1994-04-14,3052080.0
tyroneholmes,Tyrone Holmes,1993-09-10,2982949.0
tyrunnwalker,Tyrunn Walker,1990-03-18,15460.0
ulrickjohn,Ulrick John,1992-05-20,
vincentrey,Vincent Rey,1987-09-06,13766.0
vincentvalentine,Vincent Valentine,1994-02-23,2974333.0
vladimirducasse,Vladimir Ducasse,1987-10-15,
vontaedavis,Vontae Davis,1988-05-27,12424.0
wesleyjohnson,Wesley Johnson,1991-01-09,
willhouse,Will House,1995-05-14,
willtye,Will Tye,1991-11-04,2512523.0
williamhayes,William Hayes,1985-05-02,11337.0
winstoncraig,Winston Craig,1995-07-25,
xaviercoleman,Xavier Coleman,1995-01-13,
zachmiller,Zach Miller,1984-10-04,12699.0
zachmoore,Zach Moore,1990-09-05,16959.0
zachvigil,Zach Vigil,1991-03-28,2517389.0
zacharycrabtree,Zachary Crabtree,1994-09-16,
zackgolditch,Zack Golditch,1995-02-22,
zanebeadles,Zane Beadles,1986-11-19,
zayhenderson,Zay Henderson,1994-12-06,
ziggyhood,Ziggy Hood,1987-02-16,12442.0
ajhoward,A.J. Howard,1995-12-23,
adamchoice,Adam Choice,1995-11-30,
adariuspickett,Adarius Pickett,1996-09-05,
ahmadthomas,Ahmad Thomas,1994-12-15,3042403.0
alexgray,Alex Gray,1991-05-01,
alfredblue,Alfred Blue,1991-04-27,16921.0
alvinjones,Alvin Jones,1994-12-02,
ambaettatawo,Amba Etta-Tawo,1993-11-10,
andrewsoroh,Andrew Soroh,1996-02-12,
anthonyratliffwilliams,Anthony Ratliff-Williams,1997-06-17,3895828.0
antoneexum,Antone Exum,1991-02-27,16833.0
antoniogarcia,Antonio Garcia,1993-12-10,
arrionsprings,Arrion Springs,1995-09-19,
austinexford,Austin Exford,1996-05-16,
azizshittu,Aziz Shittu,1994-07-27,
benjaminwatson,Benjamin Watson,1980-12-18,5557.0
bijhonjackson,Bijhon Jackson,1995-11-06,
billybrown,Billy Brown,1993-03-20,3957543.0
blakeblackmar,Blake Blackmar,1995-08-03,
bobowilson,Bobo Wilson,1995-01-25,3045380.0
brandonbryant,Brandon Bryant,1995-12-21,
brandonmarshall,Brandon Marshall,1989-09-10,15002.0
brandonthomas,Brandon Thomas,1991-02-18,
braxtonmiller,Braxton Miller,1992-11-30,2570987.0
brendanlangley,Brendan Langley,1994-10-16,3043144.0
brittangolden,Brittan Golden,1988-07-20,15564.0
byronmarshall,Byron Marshall,1994-02-13,2971289.0
cjanderson,C.J. Anderson,1991-02-10,16040.0
cjconrad,C.J. Conrad,1996-05-09,3915230.0
cameronhunt,Cameron Hunt,1994-12-17,
cameronmeredith,Cameron Meredith,1992-09-21,2520698.0
cardalejones,Cardale Jones,1992-09-29,2976299.0
carrollphillips,Carroll Phillips,1992-09-02,3115911.0
cassanovamckinzy,Cassanova McKinzy,1992-11-17,2971032.0
cedricklang,Cedrick Lang,1992-05-12,
chadkanoff,Chad Kanoff,1994-10-06,
charlestapper,Charles Tapper,1993-05-07,2976623.0
chaselitton,Chase Litton,1995-10-05,3931782.0
chidiokeke,Chidi Okeke,1996-12-26,
chrisbrown,Chris Brown,1996-04-26,
chrislandrum,Chris Landrum,1992-09-14,2574558.0
chrispeace,Chris Peace,1996-02-08,3124030.0
christiansam,Christian Sam,1996-06-07,3128801.0
christianscotlandwilliamson,Christian Scotland-Williamson,1993-07-05,
christopherezeala,Christopher Ezeala,1995-09-19,
chuckharris,Chuck Harris,1997-11-23,
codybrown,Cody Brown,1994-03-04,
coleherdman,Cole Herdman,1995-06-27,
colemadison,Cole Madison,1994-12-20,
curtisakins,Curtis Akins,1995-09-28,
curtiscothran,Curtis Cothran,1995-02-24,
dadinicolas,Dadi Nicolas,1992-09-29,
damianparms,Damian Parms,1992-10-28,
damionjeanpiere,Damion Jeanpiere,1996-12-08,
dantebooker,Dante Booker,1995-10-02,
darrinhall,Darrin Hall,1996-09-06,3895788.0
davongrayson,Davon Grayson,1995-09-05,3059719.0
deangelohenderson,De'Angelo Henderson Sr.,1992-11-24,2968226.0
delanceturner,De'Lance Turner,1995-08-23,3928461.0
deionharris,Deion Harris,1995-12-18,
deiondrehall,Deiondre' Hall,1994-05-31,2986767.0
demetriusknox,Demetrius Knox,1995-10-23,
denzelrice,Denzel Rice,1993-03-31,2565759.0
derrickbaity,Derrick Baity,1996-12-23,
derrickkindred,Derrick Kindred,1993-12-15,2971550.0
derrickpuni,Derrick Puni,1994-12-13,
derriusguice,Derrius Guice,1997-06-21,3843750.0
deshaundavis,Deshaun Davis,1995-12-31,3121578.0
destinyvaeao,Destiny Vaeao,1994-01-15,2978355.0
detreznewsome,Detrez Newsome,1994-03-06,3117131.0
devantemays,Devante Mays,1994-05-26,3918026.0
dewaynehendrix,Dewayne Hendrix,1995-06-13,
dieugotjoseph,Dieugot Joseph,1994-03-21,
dinoboyd,Dino Boyd,1996-09-02,
dominiquehatfield,Dominique Hatfield,1994-12-13,3052502.0
donnellgreene,Donnell Greene,1995-11-09,
drewanderson,Drew Anderson,1995-10-18,4040826.0
drewbelcher,Drew Belcher,1996-04-18,
dymontethomas,Dymonte Thomas,1993-11-30,3045206.0
elimanning,Eli Manning,1981-01-03,5526.0
ericdungey,Eric Dungey,1996-06-12,
ericlee,Eric Lee,1994-08-06,2970397.0
fadolbrown,Fadol Brown,1993-04-15,2981846.0
feltondavis,Felton Davis,1997-02-25,3929817.0
fishsmithson,Fish Smithson,1994-03-18,
georgeasafoadjei,George Asafo-Adjei,1997-01-12,
georgeaston,George Aston,1996-02-01,
geraldwillis,Gerald Willis,1995-08-23,3115258.0
greggilmore,Greg Gilmore,1994-11-28,
horacerichardson,Horace Richardson,1993-09-28,
iansilberman,Ian Silberman,1992-10-10,
irasavagelewis,Ira Savage-Lewis,1996-02-06,
isaiahsearight,Isaiah Searight,1997-12-21,4040982.0
isaiahwharton,Isaiah Wharton,1995-11-01,
iseoluwapojegede,Iseoluwapo Jegede,1994-05-24,
jtbarrett,J.T. Barrett,1995-01-23,3040507.0
jacobthieneman,Jacob Thieneman,1996-02-29,
jakeryan,Jake Ryan,1992-02-27,2515337.0
jalencollins,Jalen Collins,1993-03-20,2577292.0
jamalcustis,Jamal Custis,1995-11-06,
jameillshowers,Jameill Showers,1991-09-06,2511832.0
jamesbutler,James Butler,1995-02-19,
jamesdevelin,James Develin,1988-07-23,13940.0
jameymosley,Jamey Mosley,1996-03-28,
jamiyuspittman,Jamiyus Pittman,1994-10-23,3128455.0
javiedwards,Javi Edwards,1996-10-27,
javieredwards,Javier Edwards,1996-10-27,
jayajayi,Jay Ajayi,1993-06-15,2573300.0
jayteetiuli,Jay-Tee Tiuli,1996-01-14,
jazzferguson,Jazz Ferguson,1997-01-12,3843603.0
jeffallen,Jeff Allen,1990-01-08,
jeffholland,Jeff Holland,1995-09-27,3916928.0
jermainekelly,Jermaine Kelly,1995-02-26,3052169.0
jermainewhitehead,Jermaine Whitehead,1993-03-12,2574557.0
jojowicker,JoJo Wicker,1996-06-09,3676003.0
joecallahan,Joe Callahan,1993-06-04,3078660.0
joedineen,Joe Dineen,1996-03-26,3133361.0
joekerridge,Joe Kerridge,1992-09-17,
joestaley,Joe Staley,1984-08-30,
joeyalfieri,Joey Alfieri,1996-03-06,
joncondo,Jon Condo,1981-08-26,9276.0
jonhilliman,Jon Hilliman,1995-11-14,3122799.0
jonathananderson,Jonathan Anderson,1991-10-27,2514468.0
jonathanbonner,Jonathan Bonner,1996-06-17,
jonathancooper,Jonathan Cooper,1990-01-19,
jonathanduhart,Jonathan Duhart,1996-06-26,
jonathanwoodard,Jonathan Woodard,1993-09-19,2567970.0
jordanchunn,Jordan Chunn,1995-01-02,3053732.0
jordanellis,Jordan Ellis,1996-03-22,3124022.0
jordanwilliamslambert,Jordan Williams-Lambert,1994-05-09,2972065.0
joshrobinson,Josh Robinson,1991-01-08,14948.0
joshshaw,Josh Shaw,1992-03-27,2971605.0
joshuasmith,Joshua Smith,1997-02-25,
justincurrie,Justin Currie,1993-09-19,2574756.0
justindavis,Justin Davis,1995-11-11,3043216.0
juwannbushellbeatty,Juwann Bushell-Beatty,1996-06-18,
kjbrent,K.J. Brent,1993-08-06,2577664.0
kamkelly,Kam Kelly,1996-08-19,3139926.0
kaseyredfern,Kasey Redfern,1991-09-26,17495.0
kasimedebali,Kasim Edebali,1989-08-17,17141.0
keeganrender,Keegan Render,1995-11-23,
keenenbrown,Keenen Brown,1995-12-22,
keionadams,Keion Adams,1995-06-08,3042773.0
keiontadavis,Keionta Davis,1994-03-01,2973627.0
keishawnbierria,Keishawn Bierria,1995-07-26,3052161.0
keithtowbridge,Keith Towbridge,1995-05-21,
kelvinmcknight,Kelvin McKnight,1997-04-25,3915575.0
kendellbeckwith,Kendell Beckwith,1994-12-02,3042733.0
kendricknorton,Kendrick Norton,1997-06-07,3917847.0
kennyladler,Kenny Ladler,1992-06-23,17317.0
keonhatcher,Keon Hatcher,1994-09-11,2980061.0
kylekalis,Kyle Kalis,1993-12-21,
lacedwards,Lac Edwards,1992-04-27,3061740.0
landisdurham,Landis Durham,1997-08-31,
lavonhooks,Lavon Hooks,1992-01-23,
lenzypipkins,Lenzy Pipkins,1993-11-07,2972562.0
loganpaulsen,Logan Paulsen,1987-02-26,13726.0
lukayusmcneil,Lukayus McNeil,1994-10-13,
lukefalk,Luke Falk,1994-12-28,3052061.0
lukekuechly,Luke Kuechly,1991-04-20,14938.0
lyndonjohnson,Lyndon Johnson,1994-05-23,
makintondorleant,Makinton Dorleant,1992-10-06,
malikgant,Malik Gant,1997-05-29,
mannywilkins,Manny Wilkins,1995-11-05,
marcusapplefield,Marcus Applefield,1995-12-15,
markmclaurin,Mark McLaurin,1997-04-11,
markthompson,Mark Thompson,1994-12-09,4057659.0
markwalton,Mark Walton,1997-03-29,3917846.0
markomyers,Marko Myers,1994-09-05,
marshalyanda,Marshal Yanda,1984-09-15,
mattbryant,Matt Bryant,1975-05-29,4333.0
mattdayes,Matt Dayes,1994-09-03,3051711.0
michaelcrabtree,Michael Crabtree,1987-09-14,12563.0
michaelola,Michael Ola,1988-04-19,
michaelonuoha,Michael Onuoha,1993-06-29,
mikeadams,Mike Adams,1981-03-24,5893.0
mitchellloewen,Mitchell Loewen,1993-02-14,2578754.0
montaenicholson,Montae Nicholson,1995-12-04,3134683.0
moritzboehringer,Moritz Boehringer,1993-10-16,4002672.0
natestupar,Nate Stupar,1988-03-14,15040.0
natetrewyn,Nate Trewyn,1996-05-16,
nazairjones,Nazair Jones,1994-12-13,3039721.0
nickbrossette,Nick Brossette,1996-03-02,3843406.0
nickfitzgerald,Nick Fitzgerald,1996-01-14,
nigelharris,Nigel Harris,1994-12-07,3051368.0
orionstewart,Orion Stewart,1994-01-10,
orlandoscandrick,Orlando Scandrick,1987-02-10,11366.0
papiwhite,Papi White,1996-07-19,
peterobertson,Pete Robertson,1992-12-02,2577651.0
quadreehenderson,Quadree Henderson,1996-09-12,3895789.0
rashedehageman,Ra'Shede Hageman,1990-08-08,16744.0
ralphwebb,Ralph Webb,1994-11-21,3051762.0
ramikwilson,Ramik Wilson,1992-08-19,2578565.0
ramonfoster,Ramon Foster,1986-01-07,
randincrecelius,Randin Crecelius,1996-08-05,
rashardcausey,Rashard Causey,1996-09-20,
reggiewhite,Reggie White Jr.,1996-03-10,3121225.0
reshadjones,Reshad Jones,1988-02-25,13395.0
reshardcliett,Reshard Cliett,1992-04-29,2514799.0
rhettellison,Rhett Ellison,1988-10-03,15003.0
richiebrown,Richie Brown,1994-04-15,
rickyortiz,Ricky Ortiz,1994-04-15,2978244.0
ricogathers,Rico Gathers,1994-01-07,2990959.0
rishardcook,Rishard Cook,1997-06-25,
ryancrozier,Ryan Crozier,1995-10-31,
ryanshazier,Ryan Shazier,1992-09-06,16727.0
scoobywright,Scooby Wright,1994-08-29,
scottorndoff,Scott Orndoff,1993-12-16,
seanmodster,Sean Modster,1995-11-13,
seantrelhenderson,Seantrel Henderson,1992-01-21,
shakirsoto,Shakir Soto,1994-02-12,
shalomluani,Shalom Luani,1994-08-05,3894908.0
shaunwilson,Shaun Wilson,1995-12-02,3116563.0
sioneteuhema,Sione Teuhema,1995-09-28,
steveishmael,Steve Ishmael,1995-07-18,3123992.0
tjjones,T.J. Jones,1992-07-19,16880.0
tjrahming,T.J. Rahming,1997-01-10,
tajmcgowan,Taj McGowan,1996-12-30,
tankcarradine,Tank Carradine,1990-02-18,15829.0
tannervolson,Tanner Volson,1996-05-04,
tarynchristion,Taryn Christion,1997-02-06,
tavezecalhoun,Taveze Calhoun,1992-12-26,
tevonconey,Te'Von Coney,1997-06-10,3862861.0
temuchinhodges,Temuchin Hodges,1995-08-08,3045466.0
terrellmcclain,Terrell McClain,1988-07-20,14014.0
terrellwilliams,Terrell Williams,1996-06-29,
terrillhanks,Terrill Hanks,1995-12-07,3922125.0
terrywright,Terry Wright,1997-01-28,
tigiesankoh,Tigie Sankoh,1997-11-04,
timwhite,Tim White,1994-07-15,3915403.0
traeelston,Trae Elston,1994-02-16,2980380.0
travisfrederick,Travis Frederick,1991-03-18,
travisvornkahl,Travis Vornkahl,1995-11-05,
traymatthews,Tray Matthews,1994-10-18,
trelamar,Tre Lamar,1997-10-08,
trecrawford,Tre' Crawford,1996-09-06,4262186.0
trevonjohnson,Tre'Von Johnson,1995-02-10,3045851.0
trevionthompson,Trevion Thompson,1995-11-14,
trevonmathis,Trevon Mathis,1995-09-12,
tylermarz,Tyler Marz,1992-09-09,
tylernewsome,Tyler Newsome,1995-07-14,3129309.0
tyreekinnel,Tyree Kinnel,1997-01-31,
valentineholmes,Valentine Holmes,1995-06-24,
vernondavis,Vernon Davis,1984-01-31,9592.0
vincemayle,Vince Mayle,1991-06-12,3052066.0
vontarriusdora,Vontarrius Dora,1992-09-07,2574163.0
wessaxton,Wes Saxton,1993-08-13,2972765.0
xavierturner,Xavier Turner,1994-12-24,3119996.0
xavierwoodsonluster,Xavier Woodson-Luster,1995-08-06,3042370.0
zachbrown,Zach Brown,1989-10-23,14973.0
zachsterup,Zach Sterup,1992-05-14,
zachzenner,Zach Zenner,1991-09-13,2521161.0
zakdeossie,Zak DeOssie,1984-05-24,10560.0
aqshipley,A.Q. Shipley,1986-05-22,
aaroncolvin,Aaron Colvin,1991-10-02,16900.0
aaronlynch,Aaron Lynch,1993-02-08,16941.0
aaronneary,Aaron Neary,1992-11-15,
acacedricware,Aca'Cedric Ware,1997-06-29,
adamshuler,Adam Shuler,1996-12-16,
adamvinatieri,Adam Vinatieri,1972-12-28,1097.0
adariustaylor,Adarius Taylor,1990-09-21,17401.0
adearuna,Ade Aruna,1994-04-27,3041114.0
adonisalexander,Adonis Alexander,1996-11-07,3871875.0
adrianclayborn,Adrian Clayborn,1988-07-06,13965.0
ahmadgooden,Ahmad Gooden,1995-10-27,3127075.0
ahmadwagner,Ahmad Wagner,1996-12-21,
akeemking,Akeem King,1992-08-29,2509574.0
albertmcclellan,Albert McClellan,1986-06-04,13851.0
aldonsmith,Aldon Smith,1989-09-25,13988.0
alexboone,Alex Boone,1987-05-04,
alexbrown,Alex Brown,1996-08-30,3140141.0
alexlight,Alex Light,1996-05-02,
alexsmith,Alex Smith,1984-05-07,8416.0
alextanney,Alex Tanney,1987-11-11,15693.0
alexwesley,Alex Wesley,1995-10-27,3121110.0
alfredmorris,Alfred Morris,1988-12-12,15009.0
allenbailey,Allen Bailey,1989-03-25,14020.0
alshonjeffery,Alshon Jeffery,1990-02-14,14912.0
amaradarboh,Amara Darboh,1994-02-01,2977629.0
amarihenderson,Amari Henderson,1997-09-08,
andrewdonnal,Andrew Donnal,1992-03-03,
andrewlauderdale,Andrew Lauderdale,1993-11-22,
andyjones,Andy Jones,1994-06-28,2982761.0
anthonycastonzo,Anthony Castonzo,1988-08-09,
anthonychickillo,Anthony Chickillo,1992-12-10,2579601.0
anthonycioffi,Anthony Cioffi,1994-08-26,
anthonyfabiano,Anthony Fabiano,1993-07-13,
anthonykukwa,Anthony Kukwa,1992-10-30,
anthonylanier,Anthony Lanier,1993-05-08,2585962.0
anthonymckinney,Anthony McKinney,1997-10-25,
anthonysherman,Anthony Sherman,1988-12-11,14135.0
antoinebethea,Antoine Bethea,1984-07-27,9793.0
aqibtalib,Aqib Talib,1986-02-13,11254.0
artavisscott,Artavis Scott,1994-10-12,3122839.0
austincarr,Austin Carr,1993-12-25,2974339.0
austincutting,Austin Cutting,1996-10-27,
austinmacginnis,Austin MacGinnis,1995-05-04,3053774.0
austinrehkow,Austin Rehkow,1995-03-17,
averygennesy,Avery Gennesy,1994-02-06,
averymoss,Avery Moss,1994-09-16,2974324.0
bwwebb,B.W. Webb,1990-05-03,15939.0
barkeviousmingo,Barkevious Mingo,1990-10-04,15805.0
beauallen,Beau Allen,1991-11-14,16912.0
benbraunecker,Ben Braunecker,1994-02-07,2969241.0
bengarland,Ben Garland,1988-04-06,
bengedeon,Ben Gedeon,1994-10-16,3045212.0
benijalana,Ben Ijalana,1989-08-06,
benkoyack,Ben Koyack,1993-04-09,2579846.0
benvictor,Ben Victor,1997-01-15,4040628.0
bennettjackson,Bennett Jackson,1991-09-16,16879.0
benniefowler,Bennie Fowler,1991-06-10,16995.0
billywinn,Billy Winn,1989-04-15,15021.0
bisijohnson,Bisi Johnson,1997-03-17,3917067.0
blairwalsh,Blair Walsh,1990-01-08,15058.0
boscarbrough,Bo Scarbrough,1996-09-29,3126367.0
bobbyholly,Bobby Holly,1997-06-04,
bopetekeyes,Bopete Keyes,1997-11-09,4040652.0
bradleysowell,Bradley Sowell,1989-06-06,
bradysheldon,Brady Sheldon,1993-02-23,3057876.0
brandenjackson,Branden Jackson,1992-11-11,2577642.0
brandoncarr,Brandon Carr,1986-05-19,11363.0
brandondunn,Brandon Dunn,1992-09-05,17061.0
brandongreene,Brandon Greene,1994-03-01,
brandonhitner,Brandon Hitner,1995-05-15,
brandonmebane,Brandon Mebane,1985-01-15,10529.0
brandonwatson,Brandon Watson,1995-07-11,3115968.0
briancole,Brian Cole,1997-04-03,
brooksreed,Brooks Reed,1987-02-28,13997.0
bruceanderson,Bruce Anderson,1997-06-20,
brucemiller,Bruce Miller,1987-08-06,14083.0
bryanlondon,Bryan London,1997-03-17,
bryantmitchell,Bryant Mitchell,1992-08-16,
brycehager,Bryce Hager,1992-05-04,2512999.0
brycelove,Bryce Love,1997-07-08,3931398.0
brycesterk,Bryce Sterk,1996-09-11,
bryndentrawick,Brynden Trawick,1989-10-23,16419.0
bughoward,Bug Howard,1994-11-28,3039720.0
cjreavis,C.J. Reavis,1995-11-27,
calegarrett,Cale Garrett,1997-12-02,
calebbrantley,Caleb Brantley,1994-09-02,3054950.0
calvintaylor,Calvin Taylor,1997-12-23,
camphillips,Cam Phillips,1995-12-16,3124079.0
cameronclarke,Cameron Clarke,1997-11-16,
cameronscarlett,Cameron Scarlett,1996-10-09,
cameronwake,Cameron Wake,1982-01-30,12417.0
carsonmeier,Carson Meier,1995-06-29,
caseydunn,Casey Dunn,1994-10-11,
cavonwalker,Cavon Walker,1994-07-04,3053054.0
cedricklattimore,Cedrick Lattimore,1998-02-06,4036138.0
chadkelly,Chad Kelly,1994-03-26,2977665.0
chadthomas,Chad Thomas,1995-10-12,3123045.0
chadwheeler,Chad Wheeler,1994-01-19,
chadwilliams,Chad Williams,1994-10-19,3066052.0
chancewarmack,Chance Warmack,1991-09-14,
chandlercatanzaro,Chandler Catanzaro,1991-02-26,16976.0
chandlercox,Chandler Cox,1996-07-29,3843217.0
charlesclay,Charles Clay,1989-02-13,14145.0
charlesjones,Charles Jones,1996-08-05,3126263.0
charlesscarff,Charles Scarff,1996-05-03,
chaseharrell,Chase Harrell,1997-05-16,
chrisclark,Chris Clark,1985-10-01,
chriscovington,Chris Covington,1996-01-03,3128252.0
chrisedwards,Chris Edwards,1992-12-23,
chrisfinke,Chris Finke,1996-05-02,
chrisherndon,Chris Herndon,1996-02-23,3123050.0
chrismiller,Chris Miller,1997-10-06,
chrisorr,Chris Orr,1997-06-17,
christianangulo,Christian Angulo,1997-02-17,
claycordasco,Clay Cordasco,1996-04-28,
claymatthews,Clay Matthews,1986-05-14,12438.0
claytongeathers,Clayton Geathers,1992-06-01,2519211.0
clintonmcdonald,Clinton McDonald,1987-01-06,12692.0
clivewalford,Clive Walford,1991-10-01,2512593.0
codykessler,Cody Kessler,1993-05-11,2577243.0
codylatimer,Cody Latimer,1992-10-10,16793.0
codywichmann,Cody Wichmann,1992-03-02,
colewick,Cole Wick,1993-11-30,2982151.0
colinjones,Colin Jones,1987-10-27,14117.0
coltonjumper,Colton Jumper,1994-11-26,
cordeliwuagwu,Cordel Iwuagwu,1996-09-04,
cordreatankersley,Cordrea Tankersley,1993-11-19,3045136.0
cordyglenn,Cordy Glenn,1989-09-18,
coreyliuget,Corey Liuget,1990-03-18,13989.0
coreynelson,Corey Nelson,1992-04-22,16902.0
cotysensabaugh,Coty Sensabaugh,1988-11-15,14998.0
craigrobertson,Craig Robertson,1988-02-11,14860.0
cyrusjones,Cyrus Jones,1993-11-29,2979849.0
dandrewalker,D'Andre Walker,1997-01-23,3915196.0
dcotadixon,D'Cota Dixon,1994-11-20,
djalexander,D.J. Alexander,1991-09-30,3001171.0
djfoster,D.J. Foster,1993-11-22,2978124.0
djkillings,D.J. Killings,1995-08-09,
djwhite,D.J. White,1993-09-09,2971478.0
damariscott,Da'Mari Scott,1995-08-08,3056577.0
damarkuslodge,DaMarkus Lodge,1997-05-12,3930064.0
